Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot
20230502 12:31:23.471 11 0 11 0 0 0 0 78 22 0 0 4600 9100 0 538 1 1.78 1.07 1.08 2 0
20230502 12:31:23.481 12 0 0 6 0 0 0 81 12 0 0 3400 6800 0 538 2 1.78 1.07 1.08 2 1
20230502 12:31:23.491 12 0 0 6 0 0 0 81 12 0 0 4200 4500 0 538 2 1.78 1.07 1.08 3 1
20230502 12:31:23.501 13 0 0 7 0 0 0 80 13 0 0 2900 2300 0 538 1 1.78 1.07 1.08 2 1
20230502 12:31:23.511 6 0 0 6 0 0 0 88 6 0 0 2600 600 0 538 2 1.78 1.07 1.08 2 0
20230502 12:31:23.521 7 0 7 0 0 0 0 87 13 0 0 2900 600 0 538 2 1.78 1.07 1.08 2 0
20230502 12:31:23.531 6 0 6 0 0 0 0 88 12 0 0 3000 900 0 538 2 1.78 1.07 1.08 1 1
20230502 12:31:23.541 7 0 0 7 0 0 0 87 7 0 0 3300 8200 0 538 2 1.78 1.07 1.08 1 1
20230502 12:31:23.551 12 0 0 6 0 0 0 82 12 0 0 3500 10300 0 538 1 1.78 1.07 1.08 2 1
20230502 12:31:23.561 7 0 0 7 0 0 0 87 7 0 0 3500 9600 0 538 4 1.78 1.07 1.08 2 1
20230502 12:31:23.571 12 0 6 0 0 0 0 81 19 0 0 4200 10400 0 538 2 1.78 1.07 1.08 2 0
20230502 12:31:23.581 7 0 0 7 0 0 0 87 7 0 0 3300 10100 0 538 3 1.78 1.07 1.08 1 1
20230502 12:31:23.591 6 0 0 6 0 0 0 88 6 0 0 3500 9800 0 538 3 1.78 1.07 1.08 1 1
20230502 12:31:23.601 7 0 0 0 0 0 0 93 7 0 0 3300 9600 0 538 2 1.78 1.07 1.08 1 1
20230502 12:31:23.611 12 0 6 6 0 0 0 76 18 0 0 4500 10200 0 538 3 1.78 1.07 1.08 3 0
20230502 12:31:23.621 12 0 0 0 0 0 0 88 12 0 0 3900 9800 0 538 3 1.78 1.07 1.08 3 0
20230502 12:31:23.631 12 0 6 6 0 0 0 76 18 0 0 3400 9200 0 538 2 1.78 1.07 1.08 1 1
20230502 12:31:23.641 7 0 0 7 0 0 0 87 7 0 0 2500 10600 0 538 1 1.78 1.07 1.08 1 1
20230502 12:31:23.651 12 0 6 6 0 0 0 76 18 0 0 4200 9200 0 538 2 1.78 1.07 1.08 2 1
20230502 12:31:23.661 7 0 0 7 0 0 0 87 7 0 0 4100 9500 0 538 3 1.78 1.07 1.08 2 1
20230502 12:31:23.671 13 0 0 0 0 0 0 87 13 0 0 3800 8900 0 538 1 1.78 1.07 1.08 1 1
20230502 12:31:23.681 12 0 0 6 0 0 0 81 12 0 0 4100 9200 0 538 2 1.78 1.07 1.08 3 0
20230502 12:31:23.691 12 0 6 0 0 0 0 82 18 0 0 4200 8800 0 538 12 1.78 1.07 1.08 8 1
20230502 12:31:23.701 8 0 31 8 0 0 0 54 38 0 0 8400 48400 0 538 2 1.78 1.07 1.08 1 1
20230502 12:31:23.711 7 0 0 0 0 0 0 93 7 0 0 7800 8200 0 538 1 1.78 1.07 1.08 1 1
20230502 12:31:23.721 6 0 0 6 0 0 0 88 6 0 0 5700 6200 0 538 2 1.78 1.07 1.08 1 1
20230502 12:31:23.731 11 0 5 5 0 11 0 68 26 0 0 7000 8700 0 538 2 1.78 1.07 1.08 2 0
20230502 12:31:23.741 6 0 6 0 0 0 0 88 12 0 0 4700 9000 0 538 2 1.78 1.07 1.08 3 1
20230502 12:31:23.751 12 0 0 6 0 0 0 81 12 0 0 4300 9300 0 538 1 1.78 1.07 1.08 1 1
20230502 12:31:23.761 0 0 0 0 0 0 0 100 0 0 0 3500 8200 0 538 2 1.78 1.07 1.08 1 1
20230502 12:31:23.771 11 0 6 6 0 0 0 78 17 0 0 4000 8400 0 538 1 1.78 1.07 1.08 1 1
20230502 12:31:23.781 7 0 0 7 0 0 0 87 7 0 0 3600 8500 0 538 2 1.78 1.07 1.08 2 0
20230502 12:31:23.791 12 0 6 0 0 0 0 81 19 0 0 3900 8100 0 538 2 1.78 1.07 1.08 1 1
20230502 12:31:23.801 6 0 0 6 0 0 0 88 6 0 0 3600 8000 0 538 1 1.78 1.07 1.08 1 1
20230502 12:31:23.811 7 0 0 7 0 0 0 87 7 0 0 3200 6800 0 538 1 1.78 1.07 1.08 1 1
20230502 12:31:23.821 6 0 0 6 0 0 0 88 6 0 0 3100 7600 0 538 2 1.78 1.07 1.08 1 1
20230502 12:31:23.831 0 0 7 0 0 0 0 93 7 0 0 3900 7100 0 538 3 1.78 1.07 1.08 2 0
20230502 12:31:23.841 13 0 0 0 0 0 0 87 13 0 0 3400 7600 0 538 1 1.78 1.07 1.08 2 1
20230502 12:31:23.851 7 0 0 7 0 0 0 87 7 0 0 1600 700 0 538 1 1.78 1.07 1.08 1 1
20230502 12:31:23.861 6 0 0 6 0 0 0 88 6 0 0 1600 400 0 538 1 1.78 1.07 1.08 1 1
20230502 12:31:23.871 6 0 0 6 0 0 0 88 6 0 0 2600 400 0 538 1 1.78 1.07 1.08 1 1
20230502 12:31:23.881 6 0 0 6 0 0 0 88 6 0 0 2800 1200 0 538 1 1.78 1.07 1.08 1 1
20230502 12:31:23.891 6 0 6 6 0 0 0 81 12 0 0 2700 700 0 538 2 1.78 1.07 1.08 2 0
20230502 12:31:23.901 6 0 12 0 0 0 0 82 18 0 0 3300 7800 0 538 1 1.78 1.07 1.08 2 0
20230502 12:31:23.911 0 0 7 0 0 0 0 93 7 0 0 3600 8800 0 538 1 1.78 1.07 1.08 1 1
20230502 12:31:23.921 6 0 0 6 0 0 0 88 6 0 0 3100 8000 0 538 2 1.78 1.07 1.08 1 1
20230502 12:31:23.931 6 0 22 6 0 0 0 67 28 0 0 6200 11300 0 538 16 1.78 1.07 1.08 13 1
20230502 12:31:23.941 17 0 50 0 0 0 0 33 67 0 0 8500 38500 0 538 6 1.78 1.07 1.08 5 0
20230502 12:31:23.951 7 0 7 0 0 0 0 87 13 0 0 9700 30900 0 538 1 1.78 1.07 1.08 2 0
20230502 12:31:23.961 7 0 0 7 0 0 0 87 7 0 0 6000 8400 0 538 1 1.78 1.07 1.08 1 1
20230502 12:31:23.971 12 0 0 6 0 0 0 82 12 0 0 7400 8100 0 538 1 1.78 1.07 1.08 2 1
20230502 12:31:23.981 7 0 0 7 0 0 0 87 7 0 0 5500 8200 0 538 1 1.78 1.07 1.08 3 1
20230502 12:31:23.991 12 0 6 0 0 0 0 81 19 0 0 4400 8500 0 538 2 1.78 1.07 1.08 2 0
20230502 12:31:24.001 6 0 6 0 0 0 0 88 12 0 0 4300 9600 0 538 2 1.78 1.07 1.08 2 0
20230502 12:31:24.011 6 0 6 6 0 0 0 81 12 0 0 4100 8400 0 538 2 1.78 1.07 1.08 1 1
20230502 12:31:24.021 7 0 0 7 0 0 0 87 7 0 0 3900 8800 0 538 1 1.78 1.07 1.08 1 1
20230502 12:31:24.031 13 0 0 0 0 0 0 87 13 0 0 3600 9400 0 538 1 1.78 1.07 1.08 1 1
20230502 12:31:24.041 0 0 7 7 0 0 0 87 7 0 0 3300 8700 0 538 2 1.78 1.07 1.08 2 1
20230502 12:31:24.051 12 0 6 6 0 0 0 76 18 0 0 4100 8400 0 538 4 1.78 1.07 1.08 2 0
20230502 12:31:24.061 6 0 6 0 0 0 0 88 12 0 0 3200 7800 0 538 1 1.78 1.07 1.08 3 1
20230502 12:31:24.071 12 0 6 6 0 0 0 76 18 0 0 2500 9000 0 538 1 1.78 1.07 1.08 1 1
20230502 12:31:24.081 7 0 0 7 0 0 0 87 7 0 0 3600 7800 0 538 2 1.78 1.07 1.08 1 1
20230502 12:31:24.091 7 0 0 7 0 0 0 87 7 0 0 3700 8000 0 538 3 1.78 1.07 1.08 1 1
20230502 12:31:24.101 6 0 0 6 0 0 0 88 6 0 0 3800 8700 0 538 1 1.78 1.07 1.08 3 1
20230502 12:31:24.111 13 0 0 0 0 0 0 87 13 0 0 3800 8600 0 538 1 1.78 1.07 1.08 3 0
20230502 12:31:24.121 7 0 7 0 0 0 0 86 14 0 0 4200 23500 0 538 7 1.78 1.07 1.08 12 0
20230502 12:31:24.131 12 0 71 0 0 0 0 18 82 0 0 8300 36000 0 538 3 1.78 1.07 1.08 5 0
20230502 12:31:24.141 7 0 0 0 0 0 0 93 7 0 0 5100 21300 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.151 7 0 0 0 0 0 0 93 7 0 0 6500 8400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.161 6 0 0 0 0 0 0 94 6 0 0 4300 10900 0 538 1 1.78 1.07 1.08 2 0
20230502 12:31:24.171 12 0 0 0 0 0 0 88 12 0 0 3000 8200 0 538 2 1.78 1.07 1.08 2 0
20230502 12:31:24.181 6 0 6 0 0 0 0 88 12 0 0 2300 8100 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.191 12 0 0 0 0 0 0 88 12 0 0 2600 8700 0 538 1 1.78 1.07 1.08 2 0
20230502 12:31:24.201 7 0 0 0 0 0 0 93 7 0 0 2500 10300 0 538 1 1.78 1.07 1.08 3 0
20230502 12:31:24.211 12 0 0 0 0 0 0 88 12 0 0 2600 8400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.221 6 0 0 0 0 0 0 94 6 0 0 2300 5400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.231 6 0 0 0 0 0 0 94 6 0 0 1900 900 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.241 7 0 0 0 0 0 0 93 7 0 0 1600 400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.251 6 0 0 0 0 0 0 94 6 0 0 1900 1400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.261 6 0 0 0 0 0 0 94 6 0 0 1300 1800 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.271 7 0 0 0 0 0 0 93 7 0 0 900 600 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.281 0 0 6 0 0 0 0 94 6 0 0 600 400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.291 11 0 6 0 0 0 0 83 17 0 0 900 600 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.301 0 0 0 0 0 0 0 100 0 0 0 800 400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.311 7 0 0 0 0 0 0 93 7 0 0 900 600 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.321 6 0 6 0 0 0 0 88 12 0 0 800 600 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.331 6 0 0 0 0 0 0 94 6 0 0 1200 600 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.341 7 0 0 0 0 0 0 93 7 0 0 1000 900 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.351 0 0 6 0 0 0 0 94 6 0 0 1200 400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.361 6 0 59 0 0 0 0 35 65 0 0 5500 36400 0 538 3 1.78 1.07 1.08 6 0
20230502 12:31:24.371 12 0 12 0 0 6 0 71 29 0 0 8100 29900 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.381 6 0 0 0 0 0 0 94 6 0 0 3700 2600 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.391 0 0 6 0 0 0 0 94 6 0 0 5200 1200 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.401 6 0 0 0 0 0 0 94 6 0 0 3300 400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.411 7 0 0 0 0 0 0 93 7 0 0 2600 600 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.421 0 0 6 0 0 0 0 94 6 0 0 1100 400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.431 12 0 0 0 0 0 0 88 12 0 0 1300 600 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.441 0 0 7 0 0 0 0 93 7 0 0 600 600 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.451 6 0 0 0 0 0 0 94 6 0 0 800 600 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.461 6 0 0 0 0 0 0 94 6 0 0 700 400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.471 6 0 6 0 0 0 0 88 12 0 0 900 400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.481 7 0 0 0 0 0 0 93 7 0 0 700 400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.491 6 0 0 0 0 0 0 94 6 0 0 1000 600 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.501 0 0 6 0 0 0 0 94 6 0 0 1000 1200 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.511 7 0 0 0 0 0 0 93 7 0 0 900 800 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.521 0 0 6 0 0 0 0 94 6 0 0 800 600 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.531 12 0 0 0 0 0 0 88 12 0 0 1200 800 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.541 0 0 0 0 0 0 0 100 0 0 0 1000 400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.551 12 0 6 0 0 0 0 82 18 0 0 1200 1000 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.561 0 0 0 0 0 0 0 100 0 0 0 900 800 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.571 12 0 0 0 0 0 0 88 12 0 0 900 600 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.581 0 0 0 0 0 0 0 100 0 0 0 900 1000 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.591 12 0 0 0 0 0 0 88 12 0 0 1200 1000 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.601 0 0 6 0 0 0 0 94 6 0 0 1100 1400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.611 12 0 0 0 0 0 0 88 12 0 0 900 400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.621 0 0 0 0 0 0 0 100 0 0 0 600 400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.631 12 0 0 0 0 0 0 88 12 0 0 900 600 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.641 7 0 0 0 0 0 0 93 7 0 0 1100 1400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.651 6 0 0 0 0 0 0 94 6 0 0 800 400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.661 0 0 0 0 0 0 0 100 0 0 0 600 600 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.671 12 0 0 0 0 0 0 88 12 0 0 900 400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.681 6 0 0 0 0 0 0 94 6 0 0 800 400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.691 6 0 6 0 0 0 0 88 12 0 0 1000 2900 0 538 15 1.78 1.07 1.08 12 0
20230502 12:31:24.701 15 0 38 0 0 0 0 46 54 0 0 5800 39200 0 538 2 1.78 1.07 1.08 1 0
20230502 12:31:24.711 6 0 6 0 0 0 0 88 12 0 0 5100 800 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.721 0 0 6 0 0 0 0 94 6 0 0 3400 600 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.731 6 0 0 0 0 0 0 94 6 0 0 4200 600 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.741 6 0 0 0 0 0 0 94 6 0 0 1800 400 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.751 7 0 0 0 0 0 0 93 7 0 0 2100 2100 0 538 1 1.78 1.07 1.08 2 0
20230502 12:31:24.761 6 0 0 0 0 0 0 94 6 0 0 900 700 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.771 6 0 0 0 0 0 0 94 6 0 0 1000 800 0 538 1 1.78 1.07 1.08 1 0
20230502 12:31:24.781 6 0 0 0 0 0 0 94 6 0 0 600 400 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:24.791 6 0 6 0 0 0 0 88 12 0 0 800 600 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:24.801 6 0 0 0 0 0 0 94 6 0 0 700 400 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:24.811 6 0 6 0 0 0 0 88 12 0 0 900 600 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:24.821 7 0 0 0 0 0 0 93 7 0 0 800 400 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:24.831 6 0 0 0 0 0 0 94 6 0 0 1000 700 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:24.841 6 0 0 0 0 0 0 94 6 0 0 600 400 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:24.851 7 0 0 0 0 0 0 93 7 0 0 1800 8200 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:24.861 7 0 0 0 0 0 0 93 7 0 0 1900 11200 0 538 3 1.72 1.07 1.08 3 0
20230502 12:31:24.871 12 0 6 0 0 0 0 82 18 0 0 2700 10700 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:24.881 6 0 0 0 0 0 0 94 6 0 0 1600 8200 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:24.891 12 0 6 0 0 0 0 82 18 0 0 2400 10800 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:24.901 0 0 0 0 0 0 0 100 0 0 0 2300 9600 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:24.911 12 0 0 0 0 0 0 88 12 0 0 2800 9600 0 538 2 1.72 1.07 1.08 1 0
20230502 12:31:24.921 12 0 0 0 0 0 0 88 12 0 0 2500 8700 0 538 1 1.72 1.07 1.08 2 0
20230502 12:31:24.931 5 0 30 0 0 0 0 65 35 0 0 4600 11700 0 538 17 1.72 1.07 1.08 15 0
20230502 12:31:24.941 21 0 50 0 0 0 0 29 71 0 0 7200 46600 0 538 2 1.72 1.07 1.08 5 0
20230502 12:31:24.951 13 0 0 0 0 0 0 87 13 0 0 8400 28800 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:24.961 0 0 0 0 0 0 0 100 0 0 0 4600 7400 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:24.971 12 0 0 0 0 0 0 88 12 0 0 6300 8600 0 538 3 1.72 1.07 1.08 3 0
20230502 12:31:24.981 7 0 0 0 0 0 0 93 7 0 0 3700 8000 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:24.991 6 0 0 0 0 0 0 94 6 0 0 2300 8000 0 538 2 1.72 1.07 1.08 1 0
20230502 12:31:25.001 6 0 6 0 0 0 0 88 12 0 0 2600 8000 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.011 12 0 0 0 0 0 0 88 12 0 0 2900 8900 0 538 1 1.72 1.07 1.08 2 0
20230502 12:31:25.021 6 0 0 0 0 0 0 94 6 0 0 2100 8300 0 538 3 1.72 1.07 1.08 1 0
20230502 12:31:25.031 7 0 0 0 0 0 0 93 7 0 0 2400 8000 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.041 7 0 0 0 0 0 0 93 7 0 0 2200 8200 0 538 1 1.72 1.07 1.08 2 0
20230502 12:31:25.051 12 0 0 0 0 0 0 88 12 0 0 2900 8800 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.061 7 0 0 0 0 0 0 93 7 0 0 2200 7200 0 538 2 1.72 1.07 1.08 2 0
20230502 12:31:25.071 6 0 6 0 0 0 0 88 12 0 0 2700 8800 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.081 6 0 0 0 0 0 0 94 6 0 0 2100 8200 0 538 3 1.72 1.07 1.08 1 0
20230502 12:31:25.091 12 0 0 0 0 0 0 88 12 0 0 2400 8800 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.101 6 0 6 0 0 0 0 88 12 0 0 2500 8200 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.111 12 0 0 0 0 0 0 88 12 0 0 3000 8000 0 538 3 1.72 1.07 1.08 1 0
20230502 12:31:25.121 7 0 0 0 0 0 0 93 7 0 0 3300 34100 0 538 16 1.72 1.07 1.08 24 0
20230502 12:31:25.141 12 0 48 0 0 0 0 39 61 0 0 7000 24500 0 538 1 1.72 1.07 1.08 2 0
20230502 12:31:25.151 12 0 0 0 0 0 0 88 12 0 0 5900 7800 0 538 2 1.72 1.07 1.08 2 0
20230502 12:31:25.161 12 0 0 0 0 0 0 88 12 0 0 3500 5500 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.171 7 0 0 0 0 0 0 93 7 0 0 1400 600 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.181 6 0 0 0 0 0 0 94 6 0 0 1000 400 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.191 6 0 0 0 0 0 0 94 6 0 0 1400 400 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.201 6 0 6 0 0 0 0 88 12 0 0 1700 6600 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.211 7 0 0 0 0 0 0 93 7 0 0 2400 9800 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.221 6 0 0 0 0 0 0 94 6 0 0 2100 9000 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.231 6 0 6 0 0 0 0 88 12 0 0 2200 9600 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.241 12 0 0 0 0 0 0 88 12 0 0 2200 9300 0 538 2 1.72 1.07 1.08 2 0
20230502 12:31:25.251 12 0 0 0 0 0 0 88 12 0 0 3100 11100 0 538 1 1.72 1.07 1.08 2 0
20230502 12:31:25.261 7 0 0 0 0 0 0 93 7 0 0 3200 9800 0 538 1 1.72 1.07 1.08 2 0
20230502 12:31:25.271 18 0 0 0 0 0 0 82 18 0 0 3200 10300 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.281 6 0 0 0 0 0 0 94 6 0 0 2500 9600 0 538 2 1.72 1.07 1.08 1 0
20230502 12:31:25.291 12 0 0 0 0 0 0 88 12 0 0 2800 8800 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.301 7 0 0 0 0 0 0 93 7 0 0 2500 9600 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.311 12 0 0 0 0 0 0 88 12 0 0 2700 8400 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.321 6 0 0 0 0 0 0 94 6 0 0 2400 9000 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.331 12 0 0 0 0 0 0 88 12 0 0 3000 8800 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.341 6 0 0 0 0 0 0 94 6 0 0 1900 8200 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.351 6 0 6 0 0 0 0 88 12 0 0 2600 9200 0 538 2 1.72 1.07 1.08 1 0
20230502 12:31:25.361 6 0 56 0 0 0 0 38 62 0 0 6700 36500 0 538 5 1.72 1.07 1.08 5 0
20230502 12:31:25.371 12 0 18 0 0 0 0 71 29 0 0 8700 26200 0 538 2 1.72 1.07 1.08 1 0
20230502 12:31:25.381 12 0 0 0 0 0 0 88 12 0 0 5000 13300 600 540 2 1.72 1.07 1.08 2 0
20230502 12:31:25.391 7 0 7 0 0 0 0 87 13 0 0 6700 13900 800 539 2 1.72 1.07 1.08 4 0
20230502 12:31:25.401 7 0 7 0 0 0 0 87 13 0 0 4700 14600 700 540 2 1.72 1.07 1.08 3 0
20230502 12:31:25.411 12 0 6 0 0 0 0 82 18 0 0 5700 12600 600 540 2 1.72 1.07 1.08 4 0
20230502 12:31:25.421 7 0 0 0 0 0 0 93 7 0 0 4400 11000 300 538 1 1.72 1.07 1.08 3 0
20230502 12:31:25.431 12 0 6 0 0 0 0 82 18 0 0 5800 8400 0 538 2 1.72 1.07 1.08 1 0
20230502 12:31:25.441 6 0 0 0 0 0 0 94 6 0 0 4400 8200 0 538 2 1.72 1.07 1.08 1 0
20230502 12:31:25.451 12 0 0 0 0 0 0 88 12 0 0 5600 8200 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.461 7 0 0 0 0 0 0 93 7 0 0 4200 8600 0 538 2 1.72 1.07 1.08 1 0
20230502 12:31:25.471 7 0 0 0 0 0 0 93 7 0 0 4900 8200 0 538 2 1.72 1.07 1.08 1 0
20230502 12:31:25.481 12 0 0 0 0 0 0 88 12 0 0 4000 8200 0 538 3 1.72 1.07 1.08 1 0
20230502 12:31:25.491 7 0 0 0 0 0 0 93 7 0 0 3000 8700 0 538 1 1.72 1.07 1.08 3 0
20230502 12:31:25.501 6 0 0 0 0 0 0 94 6 0 0 2300 6900 0 538 2 1.72 1.07 1.08 1 0
20230502 12:31:25.511 12 0 0 0 0 0 0 88 12 0 0 2700 9000 0 538 2 1.72 1.07 1.08 1 0
20230502 12:31:25.521 6 0 6 0 0 0 0 88 12 0 0 2300 7400 0 538 2 1.72 1.07 1.08 4 0
20230502 12:31:25.531 12 0 0 0 0 0 0 88 12 0 0 2400 2000 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.541 6 0 0 0 0 0 0 94 6 0 0 1400 600 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.551 6 0 6 0 0 0 0 88 12 0 0 1600 600 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.561 6 0 0 0 0 0 0 94 6 0 0 1100 500 0 538 1 1.72 1.07 1.08 2 0
20230502 12:31:25.571 7 0 0 0 0 0 0 93 7 0 0 1600 3000 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.581 7 0 0 0 0 0 0 93 7 0 0 2200 10200 0 538 2 1.72 1.07 1.08 1 0
20230502 12:31:25.591 11 0 6 0 0 0 0 83 17 0 0 2500 10000 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.601 0 0 0 0 0 0 0 100 0 0 0 2000 10000 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.611 12 0 0 0 0 0 0 88 12 0 0 2400 10500 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.621 7 0 0 0 0 0 0 93 7 0 0 2200 10000 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.631 18 0 0 0 0 0 0 82 18 0 0 2900 10700 0 538 2 1.72 1.07 1.08 2 0
20230502 12:31:25.641 12 0 0 0 0 0 0 88 12 0 0 2900 8600 0 538 1 1.72 1.07 1.08 3 0
20230502 12:31:25.651 6 0 0 0 0 0 0 94 6 0 0 2600 9300 0 538 1 1.72 1.07 1.08 1 0
20230502 12:31:25.661 7 0 0 0 0 0 0 93 7 0 0 3100 9200 0 538 2 1.72 1.07 1.08 3 0
20230502 12:31:25.671 12 0 0 0 0 0 0 88 12 0 0 2300 8100 0 538 1 1.72 1.07 1.08 2 0
20230502 12:31:25.681 12 0 6 0 0 0 0 82 18 0 0 2700 8500 0 538 2 1.72 1.07 1.08 1 0
20230502 12:31:25.691 6 0 0 0 0 0 0 94 6 0 0 2900 10800 0 538 16 1.72 1.07 1.08 13 0
20230502 12:31:25.701 21 0 43 0 0 0 0 36 64 0 0 6200 39700 0 538 1 1.72 1.07 1.08 1 0
